uuid,date,isp,city,mbps
,2022-05-11,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Oujda,10.675935752797326
,2024-04-19,East Africa Broadband Services,Kampala,17.946255908728475
,2022-03-17,MTN SA,Germiston,22.72237023449158
,2024-03-19,Dimension Data (Pty) Ltd - Optinet,Springs,25.48485102259825
,2021-05-06,Telecom Algeria,Sig,3.426618331978021
,2021-12-26,Telkom SA Ltd.,Polokwane,11.890790454313082
,2022-08-12,Vodacom,Secunda,51.01614724390582
,2021-07-25,Izwi Bridge Communications (Pty) Ltd,Cape Town,47.85073629017893
,2023-04-15,ACCESSKENYA GROUP LTD is an ISP serving,Kijabe,1.1771828585181958
,2022-01-25,Ghana Telecommunications Company Limited,Kumasi,47.61264461239487
,2023-06-09,Vodacom,Randfontein,4.411161929922315
,2024-03-26,Globacom Limited,Enugu,7.278687139742949
,2023-07-04,Wananchi Group (Kenya) Limited,Moyale,6.479079879087883
,2020-12-28,RSAWEB (PTY) LTD,Parow,0.4978457566723019
,2023-04-18,Go Communications Network (Pty) LTD,Durban,52.09545103754948
,2023-05-14,Telkom SA Ltd.,Thohoyandou,41.88165090413304
,2021-07-30,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Sale Al Jadida,38.577083697433665
,2022-12-22,SWIFT NETWORKS LIMITED,Idimu,3.1049726842019827
,2020-08-26,"Movitel, SA",Chimoio,3.990881140854638
,2023-08-22,Gamtel Co.,Banjul,2.7443267598010843
,2023-10-11,Cipherwave,Benoni,93.31975544829884
,2023-10-10,"Autonomous System number for Cyber Space,",Lagos,9.78604312399833
,2023-04-01,Belanet cc,Pretoria,13.716386066901148
,2023-05-30,WIA Tanzania,,0.3597193717399503
,2024-02-17,Liquid Telecommunications South Africa (Pty) Ltd,Greyton,13.965815562801383
,2024-04-24,Space Exploration Technologies Corporation,Bandele,29.818852008875695
,2022-05-24,Cool Ideas Service Provider (Pty) Ltd,Kempton Park,69.49823356500636
,2020-05-11,Mitsol (Pty) Ltd,Durban,14.641339935000053
,2023-10-16,Airpark Beaufort West CC,Beaufort West,9.334150193195246
,2023-04-10,Google LLC,Abuja,13.095183674977411
,2023-10-02,Vox Telecom Ltd,Glenwood,217.66363161016733
,2022-06-15,Vodafone Data,Kafr ash Shaykh,15.741745128992545
,2022-06-23,Telecom Algeria,Ain Defla,5.265878120034712
,2023-03-09,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Youssoufia,18.90568225278944
,2024-05-23,Broadband Innovations,Brakpan,104.39706188952896
,2023-02-20,Aptus Solutions Ltd,Mwanza,6.731761298966379
,2023-02-02,iConnectSA (Pty) Ltd,Roodepoort,36.41530152683481
,2020-05-20,BitCo,Midrand,17.717767021150863
,2023-01-27,Webstorm (Pty) LTD,Kloof,13.265233953952992
,2021-05-17,Nepic (PTY) LTD,Kempton Park,2.1860987887936982
,2024-09-09,Telkom SA Ltd.,Springbok,4.600988714391844
,2022-06-12,Frontier Optical Networks Ltd,,5.756483052960302
,2024-07-02,Simply Computers Tanzania Ltd,Dar es Salaam,47.93305792281946
,2024-04-17,Telkom SA Ltd.,Ladismith,9.214862752683567
,2023-07-05,Kurlec Wireless (PTY) Ltd,Wolmaransstad,1.3287089498219364
,2021-02-16,Orange Tunisie,Cite Khaled Ibn El Walid,6.364078258176633
,2021-01-20,Wana Corporate,Casablanca,9.659950565992776
,2021-11-18,MTN SA,Lanseria,59.991439801209026
,2022-09-05,Afrihost (Pty) Ltd,Grahamstown,36.59705000258274
,2023-09-04,TANZANIA TELECOMMUNICATIONS CO. LTD,Kahama,1.882041981514441
,2021-04-29,Xnet Internet Services (Pty) Ltd,Alberton,4.0510203452512
,2020-03-07,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Selouane,2.418148265935349
,2021-04-17,Airtel Networks Limited,Onitsha,9.875516533258663
,2022-04-18,Simbanet (T) Limited,Dar es Salaam,9.652237550355997
,2020-07-20,Liquid Telecommunications South Africa (Pty) Ltd,East London,17.680563596403744
,2021-06-30,Cell C (Pty) Ltd,Gordon's Bay,2.0022314330154223
,2020-09-15,Go Communications Network (Pty) LTD,Johannesburg,16.74916555604243
,2020-02-18,Telecom Algeria,Tizi Ouzou,1.5896578481422805
,2023-08-18,Safaricom Limited,Naivasha,4.272691601431808
,2021-10-25,VOIPTECH LIMITADA,Maputo,2.88795285491762
,2020-03-20,Internet Solutions,Johannesburg,17.41896311875857
,2022-04-06,TE-AS,Al Fayyum,7.722900693304019
,2021-03-24,Cobranet Limited,Suleja,1.7997104943862026
,2021-05-23,TELEKOM NETWORKS MALAWI LTD,Lilongwe,1.8905143517918717
,2021-03-02,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Berrechid,6.9065453725930235
,2020-09-14,Wana Corporate,,38.53503206688693
,2022-09-21,Liquid Telecommunications Ltd,Eldoret,7.4323633006339
,2022-09-27,,Margate,47.00214737529098
,2021-01-09,Gironet (PTY) LTD,Centurion,2.350486005115159
,2022-12-22,Interworks Wireless Solutions,Paarl,28.62445489129057
,2021-11-06,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Imouzzer Kandar,20.32359435726908
,2022-07-27,MEDITELECOM,Dar Bouazza,5.481731711236961
,2022-12-05,Cool Ideas Service Provider (Pty) Ltd,Emalahleni,7.5113096541511855
,2022-12-15,"Amazon.com, Inc.",Cape Town,33.21507751167418
,2022-04-28,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Kenitra,15.448902515575938
,2021-07-09,Session Telecoms(PTY) Ltd,Cape Town,48.08077384183417
,2020-09-21,Neology (Pty) Ltd,Allen's Nek,2.935547862385895
,2021-01-05,Liquid Telecommunications South Africa (Pty) Ltd,Robertson,8.841067468097112
,2024-06-09,Internet Solutions,Randburg,47.183984659992994
,2020-04-08,Telkom SA Ltd.,Humansdorp,2.088656912293293
,2020-12-24,Comsol Networks (PTY) Ltd,Sunninghill,10.01633741962292
,2024-02-08,SONATEL-AS Autonomous System,Tivaouane,0.5011129871946101
,2023-11-02,Liquid Telecommunications South Africa (Pty) Ltd,Bela Bela,8.85482730355679
,2020-10-05,TENET (The UNINET Project),Polokwane,9.939103033328454
,2021-06-06,Accelerit Technologies PTY LTD,Roodepoort,50.3049204980884
,2022-02-06,,Klerksdorp,31.289771075222248
,2024-02-17,Cell C (Pty) Ltd,Victory Park,259.9165017331574
,2021-06-03,MEDITELECOM,Tirhassaline,0.3307969201925103
,2021-03-19,Bundu NetworX,eManzimtoti,18.713949217348855
,2020-03-20,Snowball Effect CC,Cape Town,9.208885649792752
,2021-10-15,Orange Tunisie,Sukrah,7.64415127662423
,2024-01-09,MTN Zambia,,3.511161656684007
,2022-01-20,Afrihost (Pty) Ltd,Kriel,71.32770671732649
,2023-11-11,Vox Telecom Ltd,Durbanville,82.09774266116855
,2021-12-09,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Sidi Slimane,8.213531277384
,2023-09-21,,eManzimtoti,6.749960394084589
,2022-01-06,TE-AS,Akhmim,12.803627670992826
,2020-08-12,MEDITELECOM,Salé,5.534710223780562
,2022-08-08,Telkom SA Ltd.,,20.35956890808523
,2024-02-17,Sky-Connect Internet cc,Three Rivers,36.86792883944988
,2022-09-14,Vodacom,Bedfordview,1.5353506592731267
,2023-08-06,OOREDOO TUNISIE SA,Mahires,6.6793394774255805
,2024-01-22,SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS,Dzaoudzi,3.898636028682961
,2024-08-14,Telkom SA Ltd.,Kraaifontein,33.654425940779895
,2022-07-29,Airtel Congo S.A,,5.0597967623257905
,2022-01-11,Vodacom,,17.89139742168919
,2020-07-10,ITEC Communications Pty Ltd,Roodepoort,31.170920983720972
,2022-03-23,RSAWEB (PTY) LTD,Bryanston,19.537166805964212
,2021-02-28,Viettel Tanzania PLC,Mwanza,9.812016802439596
,2024-05-23,ABSA (Amalgamated Banks of South Africa),,111.25361164329188
,2021-07-08,"Obafemi Awolowo University, Ife",Ile-Ife,9.025045027671556
,2022-08-10,Jenny Internet cc,Darling,4.385446516055697
,2024-06-19,LIPTINFOR NIGER SA,,1.188287662303832
,2023-08-01,Link Egypt (Link.NET),Banha,12.980523020035363
,2023-06-09,"Cloudflare, Inc.",Tunis,21.63724861135208
,2023-07-19,Tunisia BackBone AS,Tabarka,5.803405858137419
,2020-03-15,Cell C (Pty) Ltd,Pietermaritzburg,14.964108651693468
,2021-07-05,Arusha Art Limited,Arusha,24.469240144875947
,2020-06-12,Cell C (Pty) Ltd,Paarl,30.649157222006743
,2021-05-01,,Worcester,22.958274702435496
,2022-09-25,Metrofibre Networx,Johannesburg,37.54398328815499
,2021-02-10,,Modimolle,1.717153942782406
,2022-06-01,Megasurf Wireless Internet CC,Benoni,1.2805434495466077
,2022-10-26,Wananchi Group (Kenya) Limited,Embu,5.835887414633625
,2024-06-09,,,12.003240055989531
,2023-08-26,PC Maniacs CC,Johannesburg,8.69423582344268
,2023-04-27,Telkom SA Ltd.,Ixopo,2.311511133458529
,2022-06-06,Reunicable SAS,Saint-Denis,113.70637646918642
,2022-03-12,TV CABO ANGOLA LDA,Luanda,4.505146049701549
,2023-09-08,MTN SA,Durban,25.27172758066871
,2023-12-14,New telco South Africa Pty Ltd.,Delmas,17.529108501679495
,2021-12-13,Cell C (Pty) Ltd,Midrand,38.79859286041383
,2024-05-08,Telecom Algeria,Ghardaïa,10.644824878885144
,2024-01-22,BitCo,Vanderbijlpark,43.758109481390775
,2023-09-11,M247 Ltd,Algiers,68.65512139256849
,2021-09-01,Telecom Algeria,Béchar,5.304903129265722
,2023-03-16,Orange CÃƒÂ´te d'Ivoire,Abidjan,16.181703540172105
,2024-06-19,Vodacom,Milnerton,44.55565555373295
,2023-01-30,TE-AS,Al Fayyum,5.159301717701286
,2022-08-11,WiFi Technologies,Springs,18.2689873954263
,2024-03-31,MTN SA,Soweto,10.892367285331462
,2020-04-11,General Post and Telecommunication Company (GPTC),Tripoli,1.9343817433341328
,2023-11-26,TANZANIA TELECOMMUNICATIONS CO. LTD,Dodoma,13.204650883984112
,2023-07-01,TE-AS,Faraskur,4.890793439710483
,2021-05-15,Wananchi Group (Kenya) Limited,Mombasa,16.818434809619202
,2022-08-15,Wananchi Group (Kenya) Limited,Nairobi,9.386197519661556
,2021-03-27,ETISALAT MISR,Hihya,0.7373946056729751
,2023-04-18,Afrihost (Pty) Ltd,Rayton,33.17541317009297
,2022-02-23,UNIWISP,Bosbokrand,5.94937878074208
,2021-04-15,Telecom Algeria,Béjaïa,3.993784602518742
,2022-03-28,WiFibre Pty Ltd,,43.38488489655891
,2021-11-09,Trinet Online,Upington,4.887274188260388
,2023-10-04,OTEL TELECOMS,Germiston,6.894270530202778
,2024-02-18,SONATEL-AS Autonomous System,Ziguinchor,2.417092835645932
,2021-12-03,TE-AS,Maghaghah,0.0299778664730384
,2021-07-03,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Fnidek,7.322555924063621
,2024-02-21,SOMTEL INTERNATIONAL Ltd,Garoowe,4.570741799637164
,2021-06-20,Internet Solutions,Germiston,32.00971741090068
,2022-12-30,Platinum Index Data Communications Ltd,Lagos,13.90816173875741
,2022-09-05,Telecom Algeria,Hammamet,0.1820587050149552
,2021-12-24,Reunicable SAS,La Saline,68.93033387163501
,2021-09-02,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Harhoura,4.789531697232976
,2024-07-27,CELTEL DRC,Kitsusu,21.20010381002923
,2021-09-29,Telecom Algeria,El Hachimia,4.7248088475721834
,2020-06-18,Kenyan Post & Telecommunications Company / Telkom Kenya Ltd,Nairobi,3.1964615384642197
,2024-01-03,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Tamesna,5.995022877842434
,2021-02-13,Afrihost (Pty) Ltd,Pietermaritzburg,40.71583395449287
,2022-12-10,,Walkerville,9.952921669459103
,2024-03-14,Fulloutput 1086 cc,Cape Town,93.92850070303544
,2023-03-02,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Sidi Kacem,32.33917723194164
,2021-11-26,Wana Corporate,Tangier,7.835307369850087
,2021-11-18,MTN SA,Germiston,29.68965913689756
,2023-05-24,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Berkane,16.918376058713733
,2023-06-23,VM  S.A,Vilankulo,70.02575035886598
,2023-05-05,Liquid Telecommunications Ltd,Zanzibar,4.017875679645633
,2021-10-13,Internet Solutions,Benoni,1.8261706665162412
,2024-02-03,TENET (The UNINET Project),Cape Town,32.24379592905502
,2020-04-03,Dimension Data (Pty) Ltd - Optinet,Bethlehem,3.4330013505525745
,2021-01-31,TOPNET,Beja,4.128129456146172
,2021-01-01,OOREDOO TUNISIE SA,Medjez el Bab,4.464060667141629
,2022-12-10,Telecom Algeria,Maghnia,7.392268130544792
,2020-09-15,Telkom SA Ltd.,Knysna,18.386216385489053
,2022-11-08,Liquid Telecommunications South Africa (Pty) Ltd,Mmabatho,77.2705757143376
,2020-12-05,Canal + Telecom SAS,Sainte-Suzanne,7.900848009393372
,2023-05-06,Orange Madagascar,Mahajanga,9.633360090780377
,2022-07-12,Liquid Telecommunications South Africa (Pty) Ltd,Johannesburg,24.310205595106968
,2021-07-10,Internet Solutions,Alberton,25.52728015220484
,2020-03-17,AIRTEL TCHAD,N'Djamena,1.1199845126460028
,2022-01-31,,Morgan's Bay,1.5873905171859186
,2022-01-27,CNRST (Centre National pour la Recherche Scientifique et Technique),Rabat,156.33624728483224
,2020-04-26,RMS Powertronics CC,Pretoria,1.0288200155584408
,2021-10-08,,Sandton,26.811624457058223
,2023-01-13,Computer Warehouse group,,32.792200774958765
,2023-08-27,Vodafone Data,Qalyubia,15.897198505062562
,2020-06-11,OTEL TELECOMS,Paarl,3.2041395917934556
,2024-05-18,Orange Tunisie,Ksour Essaf,3.040414939635414
,2021-10-13,Municipal Network Services,Jacobs Bay,4.930059031816813
,2022-06-16,QCell (SL) Limited,Freetown,0.527195736859906
,2021-03-17,MEDITELECOM,Tafrawt,2.6432904366833117
,2023-05-14,Cell C (Pty) Ltd,Durban,10.670359408131093
,2020-10-22,Jenny Internet cc,Witbank,7.748456078219257
,2020-12-17,SPECTRANET LIMITED,Ketu,34.447506984515364
,2024-03-16,Telkom SA Ltd.,Tembisa,105.648212391866
,2023-03-24,Xnet Internet Services (Pty) Ltd,Walkerville,3.7417402144568177
,2020-09-24,Afrihost (Pty) Ltd,Boksburg,19.34259235194912
,2021-05-16,Cool Ideas Service Provider (Pty) Ltd,Edenvale,41.28920871584033
,2023-03-19,Jenny Internet cc,Cape Town,3.5733712316649884
,2023-03-01,TE-AS,Dikirnis,4.642084778703323
,2023-05-30,Telkom SA Ltd.,Porterville,23.15318430715631
,2024-02-06,Space Exploration Technologies Corporation,Maputo,17.44072015182817
,2023-05-24,MTN NIGERIA Communication limited,Agbara,30.502960875171933
,2020-10-20,Vodacom,East London,28.01179536251302
,2024-01-04,,Heidelberg,6.051438820068661
,2023-03-25,,Katlehong,366.57338184374936
,2024-02-23,SPECTRANET LIMITED,Mushin,1.841375122484317
,2023-12-01,Liquid Telecommunications South Africa (Pty) Ltd,Hilton,15.999809019294757
,2022-08-09,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Safi,21.45747220837795
,2023-02-22,North West University,Mmabatho,93.27716680782896
,2020-04-01,Telecom Algeria,Dar el Beida,1.5629017315334868
,2022-10-25,,Marsabit,6.477913995885338
,2020-12-07,Green Flash Trading,Modimolle,4.512268540972807
,2022-08-16,Kibo Connect,Atlantis,2.4595894160483844
,2024-01-08,3S INF,,13.52417469813411
,2024-02-24,,Klerksdorp,27.36465103782178
,2022-09-29,First Bank of NG PLC,,24.742757962676357
,2022-10-25,Bluedust Wireless,,0.0491380532209033
,2020-11-17,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Guercif,16.453780406827445
,2023-04-14,KLIQ (Pty) Ltd,Lephalale,34.34296061721841
,2023-01-27,,Stutterheim,23.29604033418704
,2022-08-05,,Plettenberg Bay,6.836747041966288
,2024-08-21,Macrolan (PTY) LTD,Cape Town,46.12658733207864
,2024-03-01,Optimum Telecom Algeria,Ain Defla,4.380921936702768
,2022-05-29,SOCIETE NATIONALE DES TELECOMMUNICATIONS (Tunisie Telecom),,15.968157516154951
,2022-05-11,Ethio Telecom,Shashamane,0.0771293147602468
,2024-01-22,TELMA Global Net,Toamasina,16.61201634257555
,2023-10-03,BITFLUX COMMUNICATIONS LIMITED,Lagos,4.449618056831243
,2021-02-16,Green Flash Trading,Pretoria,4.077700577266558
,2024-09-08,PCN IT MANAGEMENT CC,Cape Town,208.0727345520847
,2021-01-16,Telkom SA Ltd.,KwaMbonambi,4.624700286477397
,2022-11-22,Orange Burkina Faso,,96.44529240325863
,2024-01-19,MTN SUDAN,,0.9483532111932104
,2024-05-17,Bharti Airtel (Ghana) Limited,,7.796824363258222
,2023-02-09,Afrihost (Pty) Ltd,Parys,87.78414632510699
,2021-08-27,Aljeel Aljadeed For Technology,Waddan,0.3146496935393458
,2020-01-06,Telecom Algeria,Relizane,1.880431562903367
,2022-11-23,Electronic Communications Network (PTY)  LTD,Kempton Park,32.81443945013433
,2021-10-16,Vodacom,Rondebosch,21.783031354781095
,2020-07-27,cmcnetworks,Midrand,17.272429182575856
,2023-05-14,Sky-Connect Internet cc,Krugersdorp,3.0703245179509824
,2024-06-24,Telecom Algeria,Tissemsilt,18.375840571586934
,2023-05-18,BitCo,Durban,38.66301338249947
,2021-04-15,TENET (The UNINET Project),Durban,27.11055381998177
,2024-09-03,Liquid Telecommunications South Africa (Pty) Ltd,Cape Town,33.93034891547859
,2021-10-17,NetOne Cellular (Private) Limited,Harare,2.8376672423550735
,2021-06-10,Telesom,,0.9103726162258212
,2020-08-04,Vodacom,Midrand,7.335351753845345
,2022-01-27,Telecom Algeria,Saida,6.199766225597625
,2022-03-25,Syrex Pty Ltd,Johannesburg,11.30208092371318
,2024-02-20,MEDITELECOM,Mohammedia,22.75193615825757
,2023-12-28,iConnectSA (Pty) Ltd,Boksburg,30.245469750959863
,2020-02-05,ipNX Nigeria Limited,Lagos,5.168698148061528
,2024-04-10,Vox Telecom Ltd,Greytown,64.04769392135144
,2022-09-16,MTN COTE D'IVOIRE S.A,,12.976443880829896
,2021-06-10,North West University,Johannesburg,316.0124784199959
,2024-09-10,Internet Solutions,Paulshof,122.27656555984188
,2021-02-17,Telecom Algeria,Ain Temouchent,1.6283104279548624
,2020-10-02,Afrihost (Pty) Ltd,Pretoria,36.82801002753458
,2022-07-20,Telecom Algeria,Bordj el Kiffan,4.875876554206536
,2020-06-27,OOREDOO TUNISIE SA,Aryanah,15.68883122716383
,2020-08-21,Airtel Networks Kenya Limited,Nairobi,4.471379996716768
,2022-01-21,,Kempton Park,227.28584473597056
,2024-04-06,Teledata Mozambique,Maputo,1.5832783039802538
,2024-07-11,Telesom,,4.560175355198106
,2020-09-07,Cell C (Pty) Ltd,Benoni,18.585664193989423
,2021-11-15,AFRIBONE MALI SA,,0.9394673969272628
,2022-08-04,Afrihost (Pty) Ltd,Bryanston,41.46142018027995
,2020-08-20,Optimum Telecom Algeria,Touggourt,0.0320656537935012
,2020-08-11,Telecom Algeria,El Idrissia,1.2367714846817726
,2020-10-10,ABSA (Amalgamated Banks of South Africa),Johannesburg,15.46717717154502
,2022-07-20,Reflex Solutions,Sandton,69.14069989707279
,2021-12-02,Ahmadu Bello University Zaria Nigeria,Zaria,0.097577416667154
,2020-06-08,Cell C (Pty) Ltd,Germiston,9.642482978762583
,2023-10-01,WiberSolutions (Pty) Ltd,Simon's Town,24.984960992663144
,2022-12-05,Beginning 2 End Technologies,Boksburg,96.3126705810837
,2020-07-23,Sky-Connect Internet cc,Nelspruit,16.345486913647544
,2020-04-16,TENET (The UNINET Project),,10.702059391323168
,2023-02-25,MEDITELECOM,Marrakesh,11.496290379399223
,2024-09-01,RSAWEB (PTY) LTD,Alberton,29.92493817167903
,2024-06-12,Afrihost (Pty) Ltd,Jet Park,28.795751809905333
,2022-06-28,Cool Ideas Service Provider (Pty) Ltd,Strand,1.8423170433231235
,2024-08-23,University of Cape Town,Cape Town,178.07996237306148
,2023-07-26,Xnet Internet Services (Pty) Ltd,Alberton,43.14075577053936
,2022-08-19,Jenny Internet cc,Potchefstroom,4.859218839534076
,2024-03-23,BCS Group (BCSNet),Krugersdorp,9.807809190069094
,2024-03-06,Borwood Ltd,Durban,67.44266914119797
,2022-08-09,Afrihost (Pty) Ltd,Meadowdale,22.955730245475365
,2022-07-13,Telkom SA Ltd.,White River,16.08424574546199
,2021-06-16,ipNX Nigeria Limited,Port Harcourt,3.9908648410926486
,2024-03-15,Ethio Telecom,,3.5987493887573936
,2021-12-25,Cell C (Pty) Ltd,Hillcrest,0.4136950393539096
,2021-01-07,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Fes,10.016891542122636
,2022-09-30,Telecom Algeria,,6.789008732473096
,2024-01-14,IDS Africa Limited,,12.874740539288208
,2021-12-22,SOMTEL INTERNATIONAL Ltd,,0.797066359521365
,2023-04-20,MEDITELECOM,Martil,18.19311937013309
,2022-09-25,IS Internet Solutions Ghana Ltd.,,3.824624139519591
,2023-03-10,IBITS Internet (pty) Ltd,Strand,41.87330094739391
,2023-07-03,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Bouskoura,9.05082044588304
,2023-01-11,"Akamai Technologies, Inc.",Accra,38.43118201151661
,2022-07-29,Kenya Education Network,,33.68968668721999
,2022-09-23,TOPNET,Maktar,3.085517758235376
,2022-09-03,MTN SA,Doornpoort,2.7643625529477474
,2020-08-25,POA INTERNET KENYA LIMITED,Nairobi,18.702247843777915
,2021-09-03,Liquid Telecommunications Ltd,Zanzibar,3.796873527780271
,2024-02-08,Mozambique Research & Education Network - MoRENet,Maputo,46.319465372691035
,2023-12-12,Ghana Telecommunications Company Limited,Tema,32.69131508834899
,2021-10-02,Dimension Data (Pty) Ltd - Optinet,Kuils River,43.47563784965165
,2023-12-18,SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS,Saint-Leu,15.69860246164058
,2021-11-30,MTDS,,11.350298768928033
,2020-03-18,Vodafone Data,Maadi Cornish,4.358339464088961
,2020-11-19,MTN SA,Springs,5.493296630718651
,2021-05-20,Internet Solutions,East London,8.623182944150052
,2021-11-10,ONLIME SL LIMITED,Freetown,1.152325712754175
